Unnamed: 0,Cups                                     ,Fecha de la lectura,Hora de la lectura,Consumo (kwh),Hora inicio,Minutos inicio,Dia de la semana,Mes,Año,Periodo
31200,ES0022000005731860JV1P,2018-11-22,0:15,7,0,0,Thursday,11,2018,P6
31201,ES0022000005731860JV1P,2018-11-22,0:30,6,0,15,Thursday,11,2018,P6
31202,ES0022000005731860JV1P,2018-11-22,0:45,7,0,30,Thursday,11,2018,P6
31203,ES0022000005731860JV1P,2018-11-22,1:00,6,0,45,Thursday,11,2018,P6
31204,ES0022000005731860JV1P,2018-11-22,1:15,7,1,0,Thursday,11,2018,P6
31205,ES0022000005731860JV1P,2018-11-22,1:30,7,1,15,Thursday,11,2018,P6
31206,ES0022000005731860JV1P,2018-11-22,1:45,6,1,30,Thursday,11,2018,P6
31207,ES0022000005731860JV1P,2018-11-22,2:00,7,1,45,Thursday,11,2018,P6
31208,ES0022000005731860JV1P,2018-11-22,2:15,6,2,0,Thursday,11,2018,P6
31209,ES0022000005731860JV1P,2018-11-22,2:30,7,2,15,Thursday,11,2018,P6
31210,ES0022000005731860JV1P,2018-11-22,2:45,6,2,30,Thursday,11,2018,P6
31211,ES0022000005731860JV1P,2018-11-22,3:00,7,2,45,Thursday,11,2018,P6
31212,ES0022000005731860JV1P,2018-11-22,3:15,6,3,0,Thursday,11,2018,P6
31213,ES0022000005731860JV1P,2018-11-22,3:30,7,3,15,Thursday,11,2018,P6
31214,ES0022000005731860JV1P,2018-11-22,3:45,7,3,30,Thursday,11,2018,P6
31215,ES0022000005731860JV1P,2018-11-22,4:00,6,3,45,Thursday,11,2018,P6
31216,ES0022000005731860JV1P,2018-11-22,4:15,7,4,0,Thursday,11,2018,P6
31217,ES0022000005731860JV1P,2018-11-22,4:30,6,4,15,Thursday,11,2018,P6
31218,ES0022000005731860JV1P,2018-11-22,4:45,7,4,30,Thursday,11,2018,P6
31219,ES0022000005731860JV1P,2018-11-22,5:00,6,4,45,Thursday,11,2018,P6
31220,ES0022000005731860JV1P,2018-11-22,5:15,6,5,0,Thursday,11,2018,P6
31221,ES0022000005731860JV1P,2018-11-22,5:30,10,5,15,Thursday,11,2018,P6
31222,ES0022000005731860JV1P,2018-11-22,5:45,21,5,30,Thursday,11,2018,P6
31223,ES0022000005731860JV1P,2018-11-22,6:00,20,5,45,Thursday,11,2018,P6
31224,ES0022000005731860JV1P,2018-11-22,6:15,22,6,0,Thursday,11,2018,P6
31225,ES0022000005731860JV1P,2018-11-22,6:30,28,6,15,Thursday,11,2018,P6
31226,ES0022000005731860JV1P,2018-11-22,6:45,28,6,30,Thursday,11,2018,P6
31227,ES0022000005731860JV1P,2018-11-22,7:00,26,6,45,Thursday,11,2018,P6
31228,ES0022000005731860JV1P,2018-11-22,7:15,24,7,0,Thursday,11,2018,P6
31229,ES0022000005731860JV1P,2018-11-22,7:30,25,7,15,Thursday,11,2018,P6
31230,ES0022000005731860JV1P,2018-11-22,7:45,28,7,30,Thursday,11,2018,P6
31231,ES0022000005731860JV1P,2018-11-22,8:00,25,7,45,Thursday,11,2018,P6
31232,ES0022000005731860JV1P,2018-11-22,8:15,27,8,0,Thursday,11,2018,P3
31233,ES0022000005731860JV1P,2018-11-22,8:30,32,8,15,Thursday,11,2018,P3
31234,ES0022000005731860JV1P,2018-11-22,8:45,34,8,30,Thursday,11,2018,P3
31235,ES0022000005731860JV1P,2018-11-22,9:00,34,8,45,Thursday,11,2018,P3
31236,ES0022000005731860JV1P,2018-11-22,9:15,33,9,0,Thursday,11,2018,P2
31237,ES0022000005731860JV1P,2018-11-22,9:30,30,9,15,Thursday,11,2018,P2
31238,ES0022000005731860JV1P,2018-11-22,9:45,34,9,30,Thursday,11,2018,P2
31239,ES0022000005731860JV1P,2018-11-22,10:00,32,9,45,Thursday,11,2018,P2
31240,ES0022000005731860JV1P,2018-11-22,10:15,33,10,0,Thursday,11,2018,P2
31241,ES0022000005731860JV1P,2018-11-22,10:30,31,10,15,Thursday,11,2018,P2
31242,ES0022000005731860JV1P,2018-11-22,10:45,33,10,30,Thursday,11,2018,P2
31243,ES0022000005731860JV1P,2018-11-22,11:00,34,10,45,Thursday,11,2018,P2
31244,ES0022000005731860JV1P,2018-11-22,11:15,31,11,0,Thursday,11,2018,P2
31245,ES0022000005731860JV1P,2018-11-22,11:30,25,11,15,Thursday,11,2018,P2
31246,ES0022000005731860JV1P,2018-11-22,11:45,25,11,30,Thursday,11,2018,P2
31247,ES0022000005731860JV1P,2018-11-22,12:00,25,11,45,Thursday,11,2018,P2
31248,ES0022000005731860JV1P,2018-11-22,12:15,24,12,0,Thursday,11,2018,P2
31249,ES0022000005731860JV1P,2018-11-22,12:30,18,12,15,Thursday,11,2018,P2
31250,ES0022000005731860JV1P,2018-11-22,12:45,18,12,30,Thursday,11,2018,P2
31251,ES0022000005731860JV1P,2018-11-22,13:00,19,12,45,Thursday,11,2018,P2
31252,ES0022000005731860JV1P,2018-11-22,13:15,19,13,0,Thursday,11,2018,P2
31253,ES0022000005731860JV1P,2018-11-22,13:30,19,13,15,Thursday,11,2018,P2
31254,ES0022000005731860JV1P,2018-11-22,13:45,19,13,30,Thursday,11,2018,P2
31255,ES0022000005731860JV1P,2018-11-22,14:00,20,13,45,Thursday,11,2018,P2
31256,ES0022000005731860JV1P,2018-11-22,14:15,20,14,0,Thursday,11,2018,P3
31257,ES0022000005731860JV1P,2018-11-22,14:30,19,14,15,Thursday,11,2018,P3
31258,ES0022000005731860JV1P,2018-11-22,14:45,19,14,30,Thursday,11,2018,P3
31259,ES0022000005731860JV1P,2018-11-22,15:00,18,14,45,Thursday,11,2018,P3
31260,ES0022000005731860JV1P,2018-11-22,15:15,19,15,0,Thursday,11,2018,P3
31261,ES0022000005731860JV1P,2018-11-22,15:30,27,15,15,Thursday,11,2018,P3
31262,ES0022000005731860JV1P,2018-11-22,15:45,27,15,30,Thursday,11,2018,P3
31263,ES0022000005731860JV1P,2018-11-22,16:00,27,15,45,Thursday,11,2018,P3
31264,ES0022000005731860JV1P,2018-11-22,16:15,27,16,0,Thursday,11,2018,P3
31265,ES0022000005731860JV1P,2018-11-22,16:30,28,16,15,Thursday,11,2018,P3
31266,ES0022000005731860JV1P,2018-11-22,16:45,28,16,30,Thursday,11,2018,P3
31267,ES0022000005731860JV1P,2018-11-22,17:00,27,16,45,Thursday,11,2018,P3
31268,ES0022000005731860JV1P,2018-11-22,17:15,27,17,0,Thursday,11,2018,P3
31269,ES0022000005731860JV1P,2018-11-22,17:30,28,17,15,Thursday,11,2018,P3
31270,ES0022000005731860JV1P,2018-11-22,17:45,30,17,30,Thursday,11,2018,P3
31271,ES0022000005731860JV1P,2018-11-22,18:00,28,17,45,Thursday,11,2018,P3
31272,ES0022000005731860JV1P,2018-11-22,18:15,26,18,0,Thursday,11,2018,P2
31273,ES0022000005731860JV1P,2018-11-22,18:30,26,18,15,Thursday,11,2018,P2
31274,ES0022000005731860JV1P,2018-11-22,18:45,25,18,30,Thursday,11,2018,P2
31275,ES0022000005731860JV1P,2018-11-22,19:00,26,18,45,Thursday,11,2018,P2
31276,ES0022000005731860JV1P,2018-11-22,19:15,24,19,0,Thursday,11,2018,P2
31277,ES0022000005731860JV1P,2018-11-22,19:30,22,19,15,Thursday,11,2018,P2
31278,ES0022000005731860JV1P,2018-11-22,19:45,21,19,30,Thursday,11,2018,P2
31279,ES0022000005731860JV1P,2018-11-22,20:00,20,19,45,Thursday,11,2018,P2
31280,ES0022000005731860JV1P,2018-11-22,20:15,13,20,0,Thursday,11,2018,P2
31281,ES0022000005731860JV1P,2018-11-22,20:30,12,20,15,Thursday,11,2018,P2
31282,ES0022000005731860JV1P,2018-11-22,20:45,13,20,30,Thursday,11,2018,P2
31283,ES0022000005731860JV1P,2018-11-22,21:00,12,20,45,Thursday,11,2018,P2
31284,ES0022000005731860JV1P,2018-11-22,21:15,11,21,0,Thursday,11,2018,P2
31285,ES0022000005731860JV1P,2018-11-22,21:30,11,21,15,Thursday,11,2018,P2
31286,ES0022000005731860JV1P,2018-11-22,21:45,11,21,30,Thursday,11,2018,P2
31287,ES0022000005731860JV1P,2018-11-22,22:00,10,21,45,Thursday,11,2018,P2
31288,ES0022000005731860JV1P,2018-11-22,22:15,8,22,0,Thursday,11,2018,P3
31289,ES0022000005731860JV1P,2018-11-22,22:30,8,22,15,Thursday,11,2018,P3
31290,ES0022000005731860JV1P,2018-11-22,22:45,7,22,30,Thursday,11,2018,P3
31291,ES0022000005731860JV1P,2018-11-22,23:00,8,22,45,Thursday,11,2018,P3
31292,ES0022000005731860JV1P,2018-11-22,23:15,7,23,0,Thursday,11,2018,P3
31293,ES0022000005731860JV1P,2018-11-22,23:30,7,23,15,Thursday,11,2018,P3
31294,ES0022000005731860JV1P,2018-11-22,23:45,8,23,30,Thursday,11,2018,P3
31295,ES0022000005731860JV1P,2018-11-22,0:00,6,23,45,Thursday,11,2018,P3
31296,ES0022000005731860JV1P,2018-11-23,0:15,7,0,0,Friday,11,2018,P6
31297,ES0022000005731860JV1P,2018-11-23,0:30,6,0,15,Friday,11,2018,P6
31298,ES0022000005731860JV1P,2018-11-23,0:45,7,0,30,Friday,11,2018,P6
31299,ES0022000005731860JV1P,2018-11-23,1:00,6,0,45,Friday,11,2018,P6
31300,ES0022000005731860JV1P,2018-11-23,1:15,7,1,0,Friday,11,2018,P6
31301,ES0022000005731860JV1P,2018-11-23,1:30,6,1,15,Friday,11,2018,P6
31302,ES0022000005731860JV1P,2018-11-23,1:45,7,1,30,Friday,11,2018,P6
31303,ES0022000005731860JV1P,2018-11-23,2:00,6,1,45,Friday,11,2018,P6
31304,ES0022000005731860JV1P,2018-11-23,2:15,7,2,0,Friday,11,2018,P6
31305,ES0022000005731860JV1P,2018-11-23,2:30,6,2,15,Friday,11,2018,P6
31306,ES0022000005731860JV1P,2018-11-23,2:45,6,2,30,Friday,11,2018,P6
31307,ES0022000005731860JV1P,2018-11-23,3:00,7,2,45,Friday,11,2018,P6
31308,ES0022000005731860JV1P,2018-11-23,3:15,6,3,0,Friday,11,2018,P6
31309,ES0022000005731860JV1P,2018-11-23,3:30,7,3,15,Friday,11,2018,P6
31310,ES0022000005731860JV1P,2018-11-23,3:45,6,3,30,Friday,11,2018,P6
31311,ES0022000005731860JV1P,2018-11-23,4:00,6,3,45,Friday,11,2018,P6
31312,ES0022000005731860JV1P,2018-11-23,4:15,7,4,0,Friday,11,2018,P6
31313,ES0022000005731860JV1P,2018-11-23,4:30,6,4,15,Friday,11,2018,P6
31314,ES0022000005731860JV1P,2018-11-23,4:45,7,4,30,Friday,11,2018,P6
31315,ES0022000005731860JV1P,2018-11-23,5:00,6,4,45,Friday,11,2018,P6
31316,ES0022000005731860JV1P,2018-11-23,5:15,6,5,0,Friday,11,2018,P6
31317,ES0022000005731860JV1P,2018-11-23,5:30,9,5,15,Friday,11,2018,P6
31318,ES0022000005731860JV1P,2018-11-23,5:45,22,5,30,Friday,11,2018,P6
31319,ES0022000005731860JV1P,2018-11-23,6:00,22,5,45,Friday,11,2018,P6
31320,ES0022000005731860JV1P,2018-11-23,6:15,17,6,0,Friday,11,2018,P6
31321,ES0022000005731860JV1P,2018-11-23,6:30,22,6,15,Friday,11,2018,P6
31322,ES0022000005731860JV1P,2018-11-23,6:45,24,6,30,Friday,11,2018,P6
31323,ES0022000005731860JV1P,2018-11-23,7:00,25,6,45,Friday,11,2018,P6
31324,ES0022000005731860JV1P,2018-11-23,7:15,26,7,0,Friday,11,2018,P6
31325,ES0022000005731860JV1P,2018-11-23,7:30,27,7,15,Friday,11,2018,P6
31326,ES0022000005731860JV1P,2018-11-23,7:45,24,7,30,Friday,11,2018,P6
31327,ES0022000005731860JV1P,2018-11-23,8:00,25,7,45,Friday,11,2018,P6
31328,ES0022000005731860JV1P,2018-11-23,8:15,24,8,0,Friday,11,2018,P3
31329,ES0022000005731860JV1P,2018-11-23,8:30,17,8,15,Friday,11,2018,P3
31330,ES0022000005731860JV1P,2018-11-23,8:45,21,8,30,Friday,11,2018,P3
31331,ES0022000005731860JV1P,2018-11-23,9:00,20,8,45,Friday,11,2018,P3
31332,ES0022000005731860JV1P,2018-11-23,9:15,20,9,0,Friday,11,2018,P2
31333,ES0022000005731860JV1P,2018-11-23,9:30,20,9,15,Friday,11,2018,P2
31334,ES0022000005731860JV1P,2018-11-23,9:45,21,9,30,Friday,11,2018,P2
31335,ES0022000005731860JV1P,2018-11-23,10:00,20,9,45,Friday,11,2018,P2
31336,ES0022000005731860JV1P,2018-11-23,10:15,22,10,0,Friday,11,2018,P2
31337,ES0022000005731860JV1P,2018-11-23,10:30,21,10,15,Friday,11,2018,P2
31338,ES0022000005731860JV1P,2018-11-23,10:45,23,10,30,Friday,11,2018,P2
31339,ES0022000005731860JV1P,2018-11-23,11:00,27,10,45,Friday,11,2018,P2
31340,ES0022000005731860JV1P,2018-11-23,11:15,26,11,0,Friday,11,2018,P2
31341,ES0022000005731860JV1P,2018-11-23,11:30,26,11,15,Friday,11,2018,P2
31342,ES0022000005731860JV1P,2018-11-23,11:45,26,11,30,Friday,11,2018,P2
31343,ES0022000005731860JV1P,2018-11-23,12:00,25,11,45,Friday,11,2018,P2
31344,ES0022000005731860JV1P,2018-11-23,12:15,25,12,0,Friday,11,2018,P2
31345,ES0022000005731860JV1P,2018-11-23,12:30,25,12,15,Friday,11,2018,P2
31346,ES0022000005731860JV1P,2018-11-23,12:45,25,12,30,Friday,11,2018,P2
31347,ES0022000005731860JV1P,2018-11-23,13:00,25,12,45,Friday,11,2018,P2
31348,ES0022000005731860JV1P,2018-11-23,13:15,25,13,0,Friday,11,2018,P2
31349,ES0022000005731860JV1P,2018-11-23,13:30,26,13,15,Friday,11,2018,P2
31350,ES0022000005731860JV1P,2018-11-23,13:45,23,13,30,Friday,11,2018,P2
31351,ES0022000005731860JV1P,2018-11-23,14:00,20,13,45,Friday,11,2018,P2
31352,ES0022000005731860JV1P,2018-11-23,14:15,18,14,0,Friday,11,2018,P3
31353,ES0022000005731860JV1P,2018-11-23,14:30,17,14,15,Friday,11,2018,P3
31354,ES0022000005731860JV1P,2018-11-23,14:45,17,14,30,Friday,11,2018,P3
31355,ES0022000005731860JV1P,2018-11-23,15:00,16,14,45,Friday,11,2018,P3
31356,ES0022000005731860JV1P,2018-11-23,15:15,16,15,0,Friday,11,2018,P3
31357,ES0022000005731860JV1P,2018-11-23,15:30,14,15,15,Friday,11,2018,P3
31358,ES0022000005731860JV1P,2018-11-23,15:45,14,15,30,Friday,11,2018,P3
31359,ES0022000005731860JV1P,2018-11-23,16:00,14,15,45,Friday,11,2018,P3
31360,ES0022000005731860JV1P,2018-11-23,16:15,14,16,0,Friday,11,2018,P3
31361,ES0022000005731860JV1P,2018-11-23,16:30,14,16,15,Friday,11,2018,P3
31362,ES0022000005731860JV1P,2018-11-23,16:45,14,16,30,Friday,11,2018,P3
31363,ES0022000005731860JV1P,2018-11-23,17:00,13,16,45,Friday,11,2018,P3
31364,ES0022000005731860JV1P,2018-11-23,17:15,14,17,0,Friday,11,2018,P3
31365,ES0022000005731860JV1P,2018-11-23,17:30,13,17,15,Friday,11,2018,P3
31366,ES0022000005731860JV1P,2018-11-23,17:45,13,17,30,Friday,11,2018,P3
31367,ES0022000005731860JV1P,2018-11-23,18:00,13,17,45,Friday,11,2018,P3
31368,ES0022000005731860JV1P,2018-11-23,18:15,13,18,0,Friday,11,2018,P2
31369,ES0022000005731860JV1P,2018-11-23,18:30,13,18,15,Friday,11,2018,P2
31370,ES0022000005731860JV1P,2018-11-23,18:45,13,18,30,Friday,11,2018,P2
31371,ES0022000005731860JV1P,2018-11-23,19:00,13,18,45,Friday,11,2018,P2
31372,ES0022000005731860JV1P,2018-11-23,19:15,13,19,0,Friday,11,2018,P2
31373,ES0022000005731860JV1P,2018-11-23,19:30,12,19,15,Friday,11,2018,P2
31374,ES0022000005731860JV1P,2018-11-23,19:45,12,19,30,Friday,11,2018,P2
31375,ES0022000005731860JV1P,2018-11-23,20:00,12,19,45,Friday,11,2018,P2
31376,ES0022000005731860JV1P,2018-11-23,20:15,11,20,0,Friday,11,2018,P2
31377,ES0022000005731860JV1P,2018-11-23,20:30,12,20,15,Friday,11,2018,P2
31378,ES0022000005731860JV1P,2018-11-23,20:45,11,20,30,Friday,11,2018,P2
31379,ES0022000005731860JV1P,2018-11-23,21:00,11,20,45,Friday,11,2018,P2
31380,ES0022000005731860JV1P,2018-11-23,21:15,10,21,0,Friday,11,2018,P2
31381,ES0022000005731860JV1P,2018-11-23,21:30,8,21,15,Friday,11,2018,P2
31382,ES0022000005731860JV1P,2018-11-23,21:45,8,21,30,Friday,11,2018,P2
31383,ES0022000005731860JV1P,2018-11-23,22:00,8,21,45,Friday,11,2018,P2
31384,ES0022000005731860JV1P,2018-11-23,22:15,7,22,0,Friday,11,2018,P3
31385,ES0022000005731860JV1P,2018-11-23,22:30,7,22,15,Friday,11,2018,P3
31386,ES0022000005731860JV1P,2018-11-23,22:45,8,22,30,Friday,11,2018,P3
31387,ES0022000005731860JV1P,2018-11-23,23:00,7,22,45,Friday,11,2018,P3
31388,ES0022000005731860JV1P,2018-11-23,23:15,7,23,0,Friday,11,2018,P3
31389,ES0022000005731860JV1P,2018-11-23,23:30,7,23,15,Friday,11,2018,P3
31390,ES0022000005731860JV1P,2018-11-23,23:45,7,23,30,Friday,11,2018,P3
31391,ES0022000005731860JV1P,2018-11-23,0:00,6,23,45,Friday,11,2018,P3
31392,ES0022000005731860JV1P,2018-11-24,0:15,7,0,0,Saturday,11,2018,P6
31393,ES0022000005731860JV1P,2018-11-24,0:30,6,0,15,Saturday,11,2018,P6
31394,ES0022000005731860JV1P,2018-11-24,0:45,7,0,30,Saturday,11,2018,P6
31395,ES0022000005731860JV1P,2018-11-24,1:00,6,0,45,Saturday,11,2018,P6
31396,ES0022000005731860JV1P,2018-11-24,1:15,7,1,0,Saturday,11,2018,P6
31397,ES0022000005731860JV1P,2018-11-24,1:30,6,1,15,Saturday,11,2018,P6
31398,ES0022000005731860JV1P,2018-11-24,1:45,6,1,30,Saturday,11,2018,P6
31399,ES0022000005731860JV1P,2018-11-24,2:00,7,1,45,Saturday,11,2018,P6
31400,ES0022000005731860JV1P,2018-11-24,2:15,6,2,0,Saturday,11,2018,P6
31401,ES0022000005731860JV1P,2018-11-24,2:30,6,2,15,Saturday,11,2018,P6
31402,ES0022000005731860JV1P,2018-11-24,2:45,7,2,30,Saturday,11,2018,P6
31403,ES0022000005731860JV1P,2018-11-24,3:00,6,2,45,Saturday,11,2018,P6
31404,ES0022000005731860JV1P,2018-11-24,3:15,7,3,0,Saturday,11,2018,P6
31405,ES0022000005731860JV1P,2018-11-24,3:30,6,3,15,Saturday,11,2018,P6
31406,ES0022000005731860JV1P,2018-11-24,3:45,6,3,30,Saturday,11,2018,P6
31407,ES0022000005731860JV1P,2018-11-24,4:00,7,3,45,Saturday,11,2018,P6
31408,ES0022000005731860JV1P,2018-11-24,4:15,6,4,0,Saturday,11,2018,P6
31409,ES0022000005731860JV1P,2018-11-24,4:30,6,4,15,Saturday,11,2018,P6
31410,ES0022000005731860JV1P,2018-11-24,4:45,7,4,30,Saturday,11,2018,P6
31411,ES0022000005731860JV1P,2018-11-24,5:00,6,4,45,Saturday,11,2018,P6
31412,ES0022000005731860JV1P,2018-11-24,5:15,6,5,0,Saturday,11,2018,P6
31413,ES0022000005731860JV1P,2018-11-24,5:30,7,5,15,Saturday,11,2018,P6
31414,ES0022000005731860JV1P,2018-11-24,5:45,6,5,30,Saturday,11,2018,P6
31415,ES0022000005731860JV1P,2018-11-24,6:00,6,5,45,Saturday,11,2018,P6
31416,ES0022000005731860JV1P,2018-11-24,6:15,7,6,0,Saturday,11,2018,P6
31417,ES0022000005731860JV1P,2018-11-24,6:30,6,6,15,Saturday,11,2018,P6
31418,ES0022000005731860JV1P,2018-11-24,6:45,6,6,30,Saturday,11,2018,P6
31419,ES0022000005731860JV1P,2018-11-24,7:00,6,6,45,Saturday,11,2018,P6
31420,ES0022000005731860JV1P,2018-11-24,7:15,7,7,0,Saturday,11,2018,P6
31421,ES0022000005731860JV1P,2018-11-24,7:30,7,7,15,Saturday,11,2018,P6
31422,ES0022000005731860JV1P,2018-11-24,7:45,7,7,30,Saturday,11,2018,P6
31423,ES0022000005731860JV1P,2018-11-24,8:00,8,7,45,Saturday,11,2018,P6
31424,ES0022000005731860JV1P,2018-11-24,8:15,7,8,0,Saturday,11,2018,P3
31425,ES0022000005731860JV1P,2018-11-24,8:30,7,8,15,Saturday,11,2018,P3
31426,ES0022000005731860JV1P,2018-11-24,8:45,7,8,30,Saturday,11,2018,P3
31427,ES0022000005731860JV1P,2018-11-24,9:00,6,8,45,Saturday,11,2018,P3
31428,ES0022000005731860JV1P,2018-11-24,9:15,6,9,0,Saturday,11,2018,P2
31429,ES0022000005731860JV1P,2018-11-24,9:30,6,9,15,Saturday,11,2018,P2
31430,ES0022000005731860JV1P,2018-11-24,9:45,6,9,30,Saturday,11,2018,P2
31431,ES0022000005731860JV1P,2018-11-24,10:00,6,9,45,Saturday,11,2018,P2
31432,ES0022000005731860JV1P,2018-11-24,10:15,7,10,0,Saturday,11,2018,P2
31433,ES0022000005731860JV1P,2018-11-24,10:30,6,10,15,Saturday,11,2018,P2
31434,ES0022000005731860JV1P,2018-11-24,10:45,6,10,30,Saturday,11,2018,P2
31435,ES0022000005731860JV1P,2018-11-24,11:00,6,10,45,Saturday,11,2018,P2
31436,ES0022000005731860JV1P,2018-11-24,11:15,7,11,0,Saturday,11,2018,P2
31437,ES0022000005731860JV1P,2018-11-24,11:30,6,11,15,Saturday,11,2018,P2
31438,ES0022000005731860JV1P,2018-11-24,11:45,6,11,30,Saturday,11,2018,P2
31439,ES0022000005731860JV1P,2018-11-24,12:00,6,11,45,Saturday,11,2018,P2
31440,ES0022000005731860JV1P,2018-11-24,12:15,7,12,0,Saturday,11,2018,P2
31441,ES0022000005731860JV1P,2018-11-24,12:30,6,12,15,Saturday,11,2018,P2
31442,ES0022000005731860JV1P,2018-11-24,12:45,6,12,30,Saturday,11,2018,P2
31443,ES0022000005731860JV1P,2018-11-24,13:00,7,12,45,Saturday,11,2018,P2
31444,ES0022000005731860JV1P,2018-11-24,13:15,6,13,0,Saturday,11,2018,P2
31445,ES0022000005731860JV1P,2018-11-24,13:30,6,13,15,Saturday,11,2018,P2
31446,ES0022000005731860JV1P,2018-11-24,13:45,7,13,30,Saturday,11,2018,P2
31447,ES0022000005731860JV1P,2018-11-24,14:00,6,13,45,Saturday,11,2018,P2
31448,ES0022000005731860JV1P,2018-11-24,14:15,6,14,0,Saturday,11,2018,P3
31449,ES0022000005731860JV1P,2018-11-24,14:30,7,14,15,Saturday,11,2018,P3
31450,ES0022000005731860JV1P,2018-11-24,14:45,6,14,30,Saturday,11,2018,P3
31451,ES0022000005731860JV1P,2018-11-24,15:00,6,14,45,Saturday,11,2018,P3
31452,ES0022000005731860JV1P,2018-11-24,15:15,7,15,0,Saturday,11,2018,P3
31453,ES0022000005731860JV1P,2018-11-24,15:30,6,15,15,Saturday,11,2018,P3
31454,ES0022000005731860JV1P,2018-11-24,15:45,6,15,30,Saturday,11,2018,P3
31455,ES0022000005731860JV1P,2018-11-24,16:00,7,15,45,Saturday,11,2018,P3
31456,ES0022000005731860JV1P,2018-11-24,16:15,6,16,0,Saturday,11,2018,P3
31457,ES0022000005731860JV1P,2018-11-24,16:30,6,16,15,Saturday,11,2018,P3
31458,ES0022000005731860JV1P,2018-11-24,16:45,7,16,30,Saturday,11,2018,P3
31459,ES0022000005731860JV1P,2018-11-24,17:00,7,16,45,Saturday,11,2018,P3
31460,ES0022000005731860JV1P,2018-11-24,17:15,7,17,0,Saturday,11,2018,P3
31461,ES0022000005731860JV1P,2018-11-24,17:30,7,17,15,Saturday,11,2018,P3
31462,ES0022000005731860JV1P,2018-11-24,17:45,7,17,30,Saturday,11,2018,P3
31463,ES0022000005731860JV1P,2018-11-24,18:00,8,17,45,Saturday,11,2018,P3
31464,ES0022000005731860JV1P,2018-11-24,18:15,7,18,0,Saturday,11,2018,P2
31465,ES0022000005731860JV1P,2018-11-24,18:30,7,18,15,Saturday,11,2018,P2
31466,ES0022000005731860JV1P,2018-11-24,18:45,7,18,30,Saturday,11,2018,P2
31467,ES0022000005731860JV1P,2018-11-24,19:00,7,18,45,Saturday,11,2018,P2
31468,ES0022000005731860JV1P,2018-11-24,19:15,8,19,0,Saturday,11,2018,P2
31469,ES0022000005731860JV1P,2018-11-24,19:30,7,19,15,Saturday,11,2018,P2
31470,ES0022000005731860JV1P,2018-11-24,19:45,7,19,30,Saturday,11,2018,P2
31471,ES0022000005731860JV1P,2018-11-24,20:00,7,19,45,Saturday,11,2018,P2
31472,ES0022000005731860JV1P,2018-11-24,20:15,7,20,0,Saturday,11,2018,P2
31473,ES0022000005731860JV1P,2018-11-24,20:30,6,20,15,Saturday,11,2018,P2
31474,ES0022000005731860JV1P,2018-11-24,20:45,7,20,30,Saturday,11,2018,P2
31475,ES0022000005731860JV1P,2018-11-24,21:00,6,20,45,Saturday,11,2018,P2
31476,ES0022000005731860JV1P,2018-11-24,21:15,6,21,0,Saturday,11,2018,P2
31477,ES0022000005731860JV1P,2018-11-24,21:30,7,21,15,Saturday,11,2018,P2
31478,ES0022000005731860JV1P,2018-11-24,21:45,6,21,30,Saturday,11,2018,P2
31479,ES0022000005731860JV1P,2018-11-24,22:00,6,21,45,Saturday,11,2018,P2
31480,ES0022000005731860JV1P,2018-11-24,22:15,7,22,0,Saturday,11,2018,P3
31481,ES0022000005731860JV1P,2018-11-24,22:30,6,22,15,Saturday,11,2018,P3
31482,ES0022000005731860JV1P,2018-11-24,22:45,7,22,30,Saturday,11,2018,P3
31483,ES0022000005731860JV1P,2018-11-24,23:00,6,22,45,Saturday,11,2018,P3
31484,ES0022000005731860JV1P,2018-11-24,23:15,6,23,0,Saturday,11,2018,P3
31485,ES0022000005731860JV1P,2018-11-24,23:30,6,23,15,Saturday,11,2018,P3
31486,ES0022000005731860JV1P,2018-11-24,23:45,7,23,30,Saturday,11,2018,P3
31487,ES0022000005731860JV1P,2018-11-24,0:00,6,23,45,Saturday,11,2018,P3
31488,ES0022000005731860JV1P,2018-11-25,0:15,6,0,0,Sunday,11,2018,P6
31489,ES0022000005731860JV1P,2018-11-25,0:30,7,0,15,Sunday,11,2018,P6
31490,ES0022000005731860JV1P,2018-11-25,0:45,6,0,30,Sunday,11,2018,P6
31491,ES0022000005731860JV1P,2018-11-25,1:00,6,0,45,Sunday,11,2018,P6
31492,ES0022000005731860JV1P,2018-11-25,1:15,7,1,0,Sunday,11,2018,P6
31493,ES0022000005731860JV1P,2018-11-25,1:30,6,1,15,Sunday,11,2018,P6
31494,ES0022000005731860JV1P,2018-11-25,1:45,6,1,30,Sunday,11,2018,P6
31495,ES0022000005731860JV1P,2018-11-25,2:00,7,1,45,Sunday,11,2018,P6
31496,ES0022000005731860JV1P,2018-11-25,2:15,6,2,0,Sunday,11,2018,P6
31497,ES0022000005731860JV1P,2018-11-25,2:30,7,2,15,Sunday,11,2018,P6
31498,ES0022000005731860JV1P,2018-11-25,2:45,6,2,30,Sunday,11,2018,P6
31499,ES0022000005731860JV1P,2018-11-25,3:00,6,2,45,Sunday,11,2018,P6
31500,ES0022000005731860JV1P,2018-11-25,3:15,6,3,0,Sunday,11,2018,P6
31501,ES0022000005731860JV1P,2018-11-25,3:30,7,3,15,Sunday,11,2018,P6
31502,ES0022000005731860JV1P,2018-11-25,3:45,6,3,30,Sunday,11,2018,P6
31503,ES0022000005731860JV1P,2018-11-25,4:00,7,3,45,Sunday,11,2018,P6
